Nome: CAMPO GRANDE
Codigo Estacao: A702
Latitude: -20.44722221
Longitude: -54.72249999
Altitude: 528.47
Situacao: Operante
Data Inicial: 2001-09-09
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2003-11-10;null;null;null;
2003-11-11;null;null;null;
2003-11-12;null;null;null;
2003-11-13;null;null;null;
2003-11-14;null;null;null;
2003-11-15;null;null;null;
2003-11-16;null;null;null;
2003-11-17;null;null;null;
2003-11-18;null;null;null;
2003-11-19;null;null;null;
2003-11-20;null;null;null;
2003-11-21;null;null;null;
2003-11-22;null;null;null;
2003-11-23;null;null;null;
2003-11-24;null;null;null;
2003-11-25;null;null;null;
2003-11-26;null;30.2;22.1;
2003-11-27;.6;26.5;20.8;
2003-11-28;60.2;28.5;17.6;
2003-11-29;0;30.2;21;
2003-11-30;14.6;30.3;21;
2003-12-01;21.4;28.5;20;
2003-12-02;0;31.1;21.5;
2003-12-03;3.4;29.9;22;
2003-12-04;4;27.5;21.9;
2003-12-05;.2;26.5;22.3;
2003-12-06;5.8;27.7;21.2;
2003-12-07;4.4;30.7;20.8;
2003-12-08;1;31.1;21.8;
2003-12-09;34.8;27.1;18.7;
2003-12-10;4;29.6;18.4;
2003-12-11;0;31.8;23.4;
2003-12-12;1.6;31.7;22.1;
2003-12-13;.4;33.3;22.8;
2003-12-14;null;null;null;
2003-12-15;null;null;null;
2003-12-16;0;32.6;22.9;
2003-12-17;3.2;31;19.1;
2003-12-18;0;32.7;22.1;
2003-12-19;null;32.3;23.6;
2003-12-20;0;33.6;23.7;
2003-12-21;0;33;23.3;
2003-12-22;0;32.7;23.5;
2003-12-23;6.8;30.2;20.5;
2003-12-24;0;31.2;22.2;
2003-12-25;5.2;32.3;22.2;
2003-12-26;0;33.4;23.7;
2003-12-27;0;30.8;23.8;
2003-12-28;0;31.5;22.7;
2003-12-29;4;31.1;21.6;
2003-12-30;0;30.2;21.6;
2003-12-31;11.4;29.5;20.9;
2004-01-01;13.6;29.5;20.7;
2004-01-02;0;30.5;19.1;
2004-01-03;0;30.9;20.5;
2004-01-04;0;31.8;21.8;
2004-01-05;0;32.8;24.2;
2004-01-06;0;28.3;22.8;
2004-01-07;23;29.1;19.8;
2004-01-08;0;28.3;21.9;
2004-01-09;7;30.4;21.4;
2004-01-10;7.2;32.5;21.3;
2004-01-11;0;32.1;22.4;
2004-01-12;2.2;32.7;21.9;
2004-01-13;0;31.6;18.9;
2004-01-14;0;31.4;18.8;
2004-01-15;0;31.6;20.4;
2004-01-16;0;33.2;18.9;
2004-01-17;0;34.1;21.2;
2004-01-18;0;33.6;22.9;
2004-01-19;0;33.3;22.2;
2004-01-20;0;31.7;21.6;
2004-01-21;0;31.8;22.3;
2004-01-22;3;30.3;20.5;
2004-01-23;1;32.8;21.9;
2004-01-24;0;32.5;22.4;
2004-01-25;0;32.4;21.4;
2004-01-26;0;33.9;19.8;
2004-01-27;0;35.6;20.7;
2004-01-28;0;35.4;24.2;
2004-01-29;.8;33.5;21.8;
2004-01-30;1;32.5;22;
2004-01-31;null;30.7;20.2;
2004-02-01;1.8;28.9;20.9;
2004-02-02;0;31.4;21;
2004-02-03;0;32.7;22.5;
2004-02-04;29.4;31.5;21.9;
2004-02-05;3.2;30.3;21.2;
2004-02-06;30.4;31.3;21.8;
2004-02-07;.6;31.8;21.1;
2004-02-08;0;30.7;20.4;
2004-02-09;0;30.9;20.7;
2004-02-10;0;31.2;20.1;
2004-02-11;0;34.1;21.3;
2004-02-12;1.6;33.7;21.8;
2004-02-13;8.2;29.3;21;
2004-02-14;11.4;26.2;20.7;
2004-02-15;10;30.7;20.5;
2004-02-16;0;32.4;22;
2004-02-17;0;31.6;20.3;
2004-02-18;.6;30.6;19.4;
2004-02-19;.6;30.1;20.9;
2004-02-20;4.6;31.9;20.1;
2004-02-21;0;30.4;18.6;
2004-02-22;0;29.8;18.6;
2004-02-23;null;null;18.2;
2004-02-24;null;31.6;null;
2004-02-25;0;32.9;19.1;
2004-02-26;0;33.9;21.2;
2004-02-27;0;34.2;21.6;
2004-02-28;.6;34;21;
2004-02-29;.2;33.2;23.1;
2004-03-01;0;34.3;20.8;
2004-03-02;0;35;23.3;
2004-03-03;0;28.7;23;
2004-03-04;7.4;30.6;19.7;
2004-03-05;.4;29.8;22.1;
2004-03-06;0;33.5;21.5;
2004-03-07;0;31.7;22.9;
2004-03-08;0;31;21.7;
2004-03-09;.8;31.8;20.2;
2004-03-10;9.6;34.4;21.5;
2004-03-11;null;null;null;
2004-03-12;3.4;33;21.7;
2004-03-13;4.8;31.8;22.4;
2004-03-14;15;27.3;20.9;
2004-03-15;1.4;31.8;20.7;
2004-03-16;10.2;32.6;21.4;
2004-03-17;2.4;33.1;22.1;
2004-03-18;1.8;29.2;21.9;
2004-03-19;2.2;30;19.2;
2004-03-20;0;30.5;19;
2004-03-21;0;31.1;16.8;
2004-03-22;0;31.3;19.8;
2004-03-23;0;30.3;19.9;
2004-03-24;0;30.7;16.4;
2004-03-25;0;32.3;15.2;
2004-03-26;0;32.7;16.1;
2004-03-27;0;32.9;20.3;
2004-03-28;0;33.9;20.2;
2004-03-29;0;33.7;20;
2004-03-30;0;34.5;20.1;
2004-03-31;0;33.9;19.5;
2004-04-01;0;32.7;22;
2004-04-02;2.6;33.2;19.8;
2004-04-03;0;29.1;22.8;
2004-04-04;2.8;24.6;21.9;
2004-04-05;4.6;31.7;20.6;
2004-04-06;.2;31.4;21.2;
2004-04-07;1.4;31.2;21.6;
2004-04-08;8;32.7;19.9;
2004-04-09;28;31.9;20.3;
2004-04-10;0;31.6;19.6;
2004-04-11;.4;30.4;21.3;
2004-04-12;1.4;32.2;20.1;
2004-04-13;7.4;31.9;20.9;
2004-04-14;6.2;31.1;20.7;
2004-04-15;31.4;30.2;18.9;
2004-04-16;0;30.8;19.5;
2004-04-17;0;30;21.5;
2004-04-18;5.6;30;19.6;
2004-04-19;0;29.4;20.7;
2004-04-20;9.6;26.9;18;
2004-04-21;0;31.3;20.7;
2004-04-22;.6;31.2;20.9;
2004-04-23;0;29.8;21.1;
2004-04-24;26.4;28.9;21.7;
2004-04-25;10.2;26.5;17.3;
2004-04-26;0;26.8;14.7;
2004-04-27;0;27.2;17.9;
2004-04-28;0;30;20.4;
2004-04-29;0;31.2;20.6;
2004-04-30;0;29.7;21.3;
2004-05-01;5.6;25.1;17.7;
2004-05-02;3.4;29.3;18.4;
2004-05-03;0;31;20.6;
2004-05-04;1.4;26.5;18.8;
2004-05-05;9;20.2;18.8;
2004-05-06;13.8;19.7;16.8;
2004-05-07;28.4;19.6;14.4;
2004-05-08;.2;20.7;10.9;
2004-05-09;0;21.8;10.7;
2004-05-10;0;27.5;14.8;
2004-05-11;0;29.2;17.4;
2004-05-12;0;30.1;20.3;
2004-05-13;40.8;24.8;17.1;
2004-05-14;8.2;19;15.1;
2004-05-15;1.6;15.3;12.8;
2004-05-16;.6;21;11.5;
2004-05-17;0;23.3;12.4;
2004-05-18;0;25.3;13.8;
2004-05-19;0;21.5;17.1;
2004-05-20;2;25.5;16.5;
2004-05-21;.2;28.3;18;
2004-05-22;0;24.4;17.7;
2004-05-23;15.2;25.5;16.8;
2004-05-24;11.2;22.7;17.9;
2004-05-25;4;18;14;
2004-05-26;21.4;18;11;
2004-05-27;0;18.5;7.3;
2004-05-28;0;21.9;9.8;
2004-05-29;0;26.4;13.7;
2004-05-30;0;26.7;16.8;
2004-05-31;0;25.1;15.7;
2004-06-01;2;25.5;16.7;
2004-06-02;null;null;null;
2004-06-03;13.6;21.6;16;
2004-06-04;0;22.3;13.6;
2004-06-05;0;23.4;10.2;
2004-06-06;0;25.8;13;
2004-06-07;0;25.2;12;
2004-06-08;0;25.9;15;
2004-06-09;.2;26.9;17.5;
2004-06-10;0;26.7;20;
2004-06-11;26.2;23.5;19.2;
2004-06-12;37.6;17.2;9.6;
2004-06-13;0;17.8;4.3;
2004-06-14;0;24.3;8;
2004-06-15;0;27.9;13.5;
2004-06-16;0;28;17.6;
2004-06-17;0;28.1;17.4;
2004-06-18;0;28.4;15.1;
2004-06-19;0;28.7;18.6;
2004-06-20;0;27.8;18.4;
2004-06-21;0;27.5;15.4;
2004-06-22;0;28.2;17.2;
2004-06-23;0;28.7;17.9;
2004-06-24;0;22.3;18.9;
2004-06-25;.8;20.9;17.8;
2004-06-26;1.8;28.1;16.8;
2004-06-27;0;24.3;17.8;
2004-06-28;0;23.7;19;
2004-06-29;.8;29.2;18.1;
2004-06-30;0;30.2;19.8;
2004-07-01;0;30;19.4;
2004-07-02;0;29.9;19;
2004-07-03;0;28.8;17.9;
2004-07-04;0;29.9;16.1;
2004-07-05;0;29.5;15.3;
2004-07-06;0;28.1;17.4;
2004-07-07;0;28.9;17.1;
2004-07-08;8.6;22.2;16.7;
2004-07-09;21;22.8;15.3;
2004-07-10;.2;22.3;16.5;
2004-07-11;18.2;20.3;7.6;
2004-07-12;0;26.2;9.7;
2004-07-13;0;28.5;17.5;
2004-07-14;0;28.7;21.2;
2004-07-15;0;30.2;19.2;
2004-07-16;0;27.7;18.5;
2004-07-17;6;19.5;15.1;
2004-07-18;.2;23;15.8;
2004-07-19;0;23.1;15.1;
2004-07-20;0;22.4;15.2;
2004-07-21;0;21;12.8;
2004-07-22;0;24.5;12.7;
2004-07-23;0;24.6;12.9;
2004-07-24;0;25.6;12.9;
2004-07-25;0;25.3;12.9;
2004-07-26;0;25.9;13.9;
2004-07-27;0;26.9;14.4;
2004-07-28;0;26.7;14.3;
2004-07-29;0;28.1;15.1;
2004-07-30;.4;21.4;14.6;
2004-07-31;0;21.7;8;
2004-08-01;0;25.9;10.5;
2004-08-02;0;29.3;15.1;
2004-08-03;0;31.2;18.8;
2004-08-04;0;33;19.7;
2004-08-05;0;31.8;20.7;
2004-08-06;0;29.8;19.5;
2004-08-07;0;20.9;12.2;
2004-08-08;0;21.2;7.2;
2004-08-09;0;25;7.8;
2004-08-10;0;27.3;13.9;
2004-08-11;0;29.5;15.8;
2004-08-12;0;30.8;18.2;
2004-08-13;0;29.1;15;
2004-08-14;0;30;15.7;
2004-08-15;0;29.6;17.4;
2004-08-16;0;31.4;18.1;
2004-08-17;0;32.5;17.8;
2004-08-18;0;33;18.9;
2004-08-19;0;32.7;13.7;
2004-08-20;0;33.5;16.8;
2004-08-21;0;31;16.9;
2004-08-22;0;29.2;13.3;
2004-08-23;0;29.9;14.5;
2004-08-24;0;32.7;16.6;
2004-08-25;0;35.6;20.4;
2004-08-26;0;30.5;20.3;
2004-08-27;0;30.4;19.2;
2004-08-28;0;30.5;17.9;
2004-08-29;0;31.1;15.8;
2004-08-30;0;33.8;13.9;
2004-08-31;null;34.3;20.1;
2004-09-01;0;36.5;21.1;
2004-09-02;0;36.1;21.4;
2004-09-03;0;35.9;19.4;
2004-09-04;0;35.8;23;
2004-09-05;0;35.5;20.9;
2004-09-06;0;35.9;19.2;
2004-09-07;0;35.9;21.1;
2004-09-08;0;36.5;18.6;
2004-09-09;0;36.6;19.1;
2004-09-10;0;35.8;20.1;
2004-09-11;0;29.5;17.7;
2004-09-12;.2;17.1;12.8;
2004-09-13;.2;23.1;8.7;
2004-09-14;0;28.6;8.6;
2004-09-15;0;30.3;17.4;
2004-09-16;0;28.1;14.2;
2004-09-17;3.2;29.8;15.7;
2004-09-18;0;35.9;20.4;
2004-09-19;0;37.1;22.8;
2004-09-20;0;36;24.2;
2004-09-21;12.8;36;20.2;
2004-09-22;0;36.3;22.7;
2004-09-23;0;32.2;21.4;
2004-09-24;0;34.4;19.4;
2004-09-25;0;38;21.7;
2004-09-26;0;38.9;22.5;
2004-09-27;0;37.5;23.5;
2004-09-28;0;35.4;21.7;
2004-09-29;25.6;29.1;17.5;
2004-09-30;0;28.7;18.6;
2004-10-01;0;25.9;19.3;
2004-10-02;1.2;23.7;18.4;
2004-10-03;3.8;25.5;17.8;
2004-10-04;0;29.8;15.6;
2004-10-05;0;32;14.2;
2004-10-06;0;33.2;16.6;
2004-10-07;0;31.8;19.5;
2004-10-08;0;34.6;18.4;
2004-10-09;0;35.7;22.8;
2004-10-10;0;33.1;23.5;
2004-10-11;20.8;28.8;17.9;
2004-10-12;0;30.4;20;
2004-10-13;0;27.9;23;
2004-10-14;12.6;27.9;19.9;
2004-10-15;0;30.8;21.7;
2004-10-16;.2;33.5;23.2;
2004-10-17;.2;28.5;24.3;
2004-10-18;.2;30.4;19.3;
2004-10-19;48.6;24.7;19.7;
2004-10-20;.6;29.3;15.3;
2004-10-21;0;29.4;17.5;
2004-10-22;0;32.5;21.7;
2004-10-23;.8;31.5;21.1;
2004-10-24;56.6;27.1;18;
2004-10-25;19.8;22.5;19;
2004-10-26;15.2;29.3;13.9;
2004-10-27;0;31.1;18.5;
2004-10-28;0;32.4;15.6;
2004-10-29;0;34.1;19.9;
2004-10-30;0;31.7;23.1;
2004-10-31;0;31.2;22.2;
2004-11-01;.6;31.9;18;
2004-11-02;6.8;33.4;22.2;
2004-11-03;0;33.4;23.6;
2004-11-04;0;32.7;23.5;
2004-11-05;0;32;20.9;
2004-11-06;10.8;25.6;19.8;
2004-11-07;4.4;29.9;19.8;
2004-11-08;0;32.2;20.8;
2004-11-09;0;33.7;22.3;
2004-11-10;0;32.3;24;
2004-11-11;35.8;24.9;17.5;
2004-11-12;0;27.3;14.5;
2004-11-13;0;29.9;16.8;
2004-11-14;0;33.3;21.7;
2004-11-15;0;30.2;23.1;
2004-11-16;5.4;29.9;21.5;
2004-11-17;22;24.2;20.1;
2004-11-18;0;27.3;20.6;
2004-11-19;5.2;28.4;18.1;
2004-11-20;0;29.1;15.2;
2004-11-21;0;31.2;15.5;
2004-11-22;0;32.7;20.7;
2004-11-23;null;33.9;21.8;
2004-11-24;0;34;22.6;
2004-11-25;2.4;34.7;23.3;
2004-11-26;0;33.6;20.9;
2004-11-27;0;30.8;21.6;
2004-11-28;1.2;28.2;21.1;
2004-11-29;null;31.7;20.1;
2004-11-30;0;33.1;19.3;
2004-12-01;0;34;23.2;
2004-12-02;1.6;32.9;21;
2004-12-03;58.6;32.2;17.9;
2004-12-04;0;32.4;22.5;
2004-12-05;52.4;32.7;19.1;
2004-12-06;7.4;32.9;20.8;
2004-12-07;null;28.7;21.2;
2004-12-08;32.8;27.3;18.9;
2004-12-09;0;30.1;21;
2004-12-10;22.4;31.4;20.4;
2004-12-11;0;30.5;18.2;
2004-12-12;0;32.2;19.7;
2004-12-13;0;32.7;20.9;
2004-12-14;0;34.2;21.7;
2004-12-15;0;34.8;24.2;
2004-12-16;0;32.6;22;
2004-12-17;15.6;31.9;19.5;
2004-12-18;2.8;30.7;21.9;
2004-12-19;5.8;30.8;21.3;
2004-12-20;2.6;26.9;22;
2004-12-21;26.2;30.4;20.3;
2004-12-22;0;28.5;21.6;
2004-12-23;0;27.8;18.7;
2004-12-24;0;31.7;18.6;
2004-12-25;0;30.6;22.6;
2004-12-26;4;27.5;19.4;
2004-12-27;1;31.7;18.9;
2004-12-28;0;32;20.5;
2004-12-29;0;32.9;22.1;
2004-12-30;33.4;30.5;19.4;
2004-12-31;0;31.3;19.8;
2005-01-01;6.6;33.5;21.5;
2005-01-02;16.2;29.5;19.6;
2005-01-03;.6;27.5;20.9;
2005-01-04;29.6;26.4;20.8;
2005-01-05;19.4;30.7;20.2;
2005-01-06;0;30.5;21.1;
2005-01-07;.2;30.4;21.1;
2005-01-08;3.6;33.2;21.6;
2005-01-09;0;32.5;22.9;
2005-01-10;5.6;27.9;21.2;
2005-01-11;10;29.8;21.3;
2005-01-12;17.6;30.5;21.9;
2005-01-13;0;31.1;20.9;
2005-01-14;0;31.6;23.2;
2005-01-15;.2;32.2;23;
2005-01-16;null;28.5;21.8;
2005-01-17;.8;28.2;21.5;
2005-01-18;18.6;28.5;22.4;
2005-01-19;14.2;28.4;22;
2005-01-20;23.8;27.3;20.9;
2005-01-21;10.8;30;21.1;
2005-01-22;0;30.8;23.3;
2005-01-23;.2;28.7;22;
2005-01-24;8.8;27.6;22.1;
2005-01-25;4;26.8;22.1;
2005-01-26;23.6;null;21.2;
2005-01-27;null;null;null;
2005-01-28;null;30.3;null;
2005-01-29;5.8;29.8;21.8;
2005-01-30;1.4;32.6;22.4;
2005-01-31;0;30.8;23.6;
2005-02-01;33;30.6;21.9;
2005-02-02;0;27.6;18.2;
2005-02-03;0;28.7;19.3;
2005-02-04;71.8;29.5;20.2;
2005-02-05;27;31.9;20.7;
2005-02-06;5.8;33;21.1;
2005-02-07;3;31.6;20.6;
2005-02-08;3.4;32.6;22.2;
2005-02-09;0;32.7;21.1;
2005-02-10;0;31.8;21.3;
2005-02-11;0;32.5;17.4;
2005-02-12;0;29.9;18;
2005-02-13;0;30.4;17.2;
2005-02-14;0;31.2;18.4;
2005-02-15;0;32.2;17.7;
2005-02-16;0;33.2;19.6;
2005-02-17;0;34.8;22.8;
2005-02-18;0;35.2;22.5;
2005-02-19;.2;33.8;22;
2005-02-20;0;35.1;21.8;
2005-02-21;0;35.8;21.8;
2005-02-22;0;35.4;24.5;
2005-02-23;0;36;22.4;
2005-02-24;0;36;21.7;
2005-02-25;0;35.7;23.6;
2005-02-26;0;31.1;22.8;
2005-02-27;6.4;null;20.9;
2005-02-28;null;32.3;null;
2005-03-01;0;34.4;20.9;
2005-03-02;0;32.5;22.8;
2005-03-03;19.6;32.1;20.9;
2005-03-04;null;32.6;21.2;
2005-03-05;0;32.5;22.1;
2005-03-06;0;32.6;19.9;
2005-03-07;0;33.9;21.2;
2005-03-08;0;33.3;21.8;
2005-03-09;2.8;32.8;20.9;
2005-03-10;30.2;33.7;20.1;
2005-03-11;.4;35.7;21.6;
2005-03-12;0;33.6;22.5;
2005-03-13;1;32;24.2;
2005-03-14;10.8;24.5;19.4;
2005-03-15;.4;26.7;18.2;
2005-03-16;0;29.1;16.7;
2005-03-17;0;30.6;17.8;
2005-03-18;0;31.1;17.1;
2005-03-19;0;32.6;19.2;
2005-03-20;0;30.4;21.2;
2005-03-21;.2;29.3;21.5;
2005-03-22;0;29.7;21.4;
2005-03-23;3.2;30.5;21.5;
2005-03-24;1.8;28.5;19.8;
2005-03-25;20;30.1;20.1;
2005-03-26;0;31;20.7;
2005-03-27;0;31.9;21.2;
2005-03-28;0;31.8;20.8;
2005-03-29;0;33.8;20.5;
2005-03-30;0;30.4;22.2;
2005-03-31;0;33;21.8;
2005-04-01;0;33;21.2;
2005-04-02;null;null;23;
2005-04-03;null;28.7;21;
2005-04-04;null;null;null;
2005-04-05;0;31.4;20.5;
2005-04-06;7;33.2;22.2;
2005-04-07;0;33.2;23.5;
2005-04-08;null;null;null;
2005-04-09;null;34.7;19.7;
2005-04-10;null;33.9;21.2;
2005-04-11;null;32.9;null;
2005-04-12;0;33.1;21.6;
2005-04-13;null;null;null;
2005-04-14;null;34.3;19.8;
2005-04-15;0;34.5;20.8;
2005-04-16;null;null;null;
2005-04-17;null;null;null;
2005-04-18;null;null;null;
2005-04-19;0;34.9;23.8;
2005-04-20;.6;30.4;18.9;
2005-04-21;.2;31.2;18.9;
2005-04-22;0;31.6;19.2;
2005-04-23;0;32.9;19.9;
2005-04-24;0;32.4;22.1;
2005-04-25;29.2;26.1;18.8;
2005-04-26;3.8;16.9;11;
2005-04-27;.2;19.9;11.4;
2005-04-28;.8;22.3;16;
2005-04-29;.6;19.5;17.2;
2005-04-30;6.6;25;15.3;
2005-05-01;0;26;14;
2005-05-02;0;26.6;13.1;
2005-05-03;0;28.8;15.8;
2005-05-04;0;30.9;18.2;
2005-05-05;0;30.6;20.5;
2005-05-06;0;30.1;18;
2005-05-07;0;30.4;17.5;
2005-05-08;0;29.1;16.8;
2005-05-09;0;30.2;16.6;
2005-05-10;0;31.7;18.7;
2005-05-11;0;31.7;19.1;
2005-05-12;0;32.1;21.4;
2005-05-13;0;32.1;20.7;
2005-05-14;0;31.4;20.9;
2005-05-15;0;31.7;19.8;
2005-05-16;0;31.5;20.2;
2005-05-17;0;31.5;18.8;
2005-05-18;0;31.8;18.8;
2005-05-19;0;31.6;16.9;
2005-05-20;0;31.4;18.8;
2005-05-21;0;25.5;21.9;
2005-05-22;23.6;16.8;12.5;
2005-05-23;20.8;21.8;13;
2005-05-24;6.2;23.9;17.4;
2005-05-25;64.2;22.9;16.4;
2005-05-26;0;24.4;11.2;
2005-05-27;0;27.5;12.2;
2005-05-28;0;29.3;18.5;
2005-05-29;0;30.3;18.5;
2005-05-30;0;30.5;19.9;
2005-05-31;0;27.9;20.6;
2005-06-01;0;29;20.1;
2005-06-02;19.2;28.2;15.6;
2005-06-03;0;29.6;18.8;
2005-06-04;null;null;20;
2005-06-05;null;29;18.9;
2005-06-06;0;28.2;18.7;
2005-06-07;0;28.5;16.9;
2005-06-08;0;30.7;16.9;
2005-06-09;0;29.2;18.4;
2005-06-10;0;29.2;18.4;
2005-06-11;null;null;null;
2005-06-12;0;29.4;21;
2005-06-13;0;30.2;21;
2005-06-14;null;null;null;
2005-06-15;null;29.8;19.4;
2005-06-16;0;30.2;18.8;
2005-06-17;0;29.8;18.5;
2005-06-18;.6;24.4;17.3;
2005-06-19;4.2;28.7;17.6;
2005-06-20;66.2;19.7;17.7;
2005-06-21;32.2;21.4;13.5;
2005-06-22;0;23.4;14.5;
2005-06-23;0;25.8;15.1;
2005-06-24;0;null;16.2;
2005-06-25;null;null;null;
2005-06-26;null;null;null;
2005-06-27;null;null;null;
2005-06-28;null;null;null;
2005-06-29;null;null;19.5;
2005-06-30;null;30.3;19.8;
2005-07-01;0;29.1;19.1;
2005-07-02;0;28.2;19.4;
2005-07-03;0;28.7;15.5;
2005-07-04;0;29.7;15.2;
2005-07-05;1;23.1;18.6;
2005-07-06;0;18.7;8.2;
2005-07-07;0;21.2;7.1;
2005-07-08;0;22.6;10.6;
2005-07-09;0;25.5;13;
2005-07-10;0;25;14.6;
2005-07-11;0;24.9;9.4;
2005-07-12;0;26.6;12.8;
2005-07-13;null;27.7;16.6;
2005-07-14;null;29;17.1;
2005-07-15;null;29.6;18.8;
2005-07-16;0;28.9;20.1;
2005-07-17;6.8;25.2;10.8;
2005-07-18;10.6;11.8;8.5;
2005-07-19;1.2;14.5;6.8;
2005-07-20;0;24.3;8.9;
2005-07-21;0;28.6;15.4;
2005-07-22;0;26.2;17.1;
2005-07-23;0;19.7;12.2;
2005-07-24;0;20.5;8.2;
2005-07-25;0;16.5;8.6;
2005-07-26;.6;21.2;11.5;
2005-07-27;0;28.9;14.4;
2005-07-28;0;30.5;18.7;
2005-07-29;0;31.6;20;
2005-07-30;0;31.3;20.7;
2005-07-31;0;31.3;20.3;
2005-08-01;0;31.3;19.2;
2005-08-02;0;31.3;19.6;
2005-08-03;0;30.9;20.4;
2005-08-04;0;29.7;20.8;
2005-08-05;0;31.3;18.8;
2005-08-06;0;32.8;21;
2005-08-07;0;31.5;20.6;
2005-08-08;0;23.8;12.9;
2005-08-09;0;17.4;5.2;
2005-08-10;0;21.6;4.8;
2005-08-11;0;24.8;6.6;
2005-08-12;0;27.1;10.1;
2005-08-13;0;29.5;12.5;
2005-08-14;0;32.1;14.7;
2005-08-15;0;32.9;17.5;
2005-08-16;0;33.6;18.1;
2005-08-17;0;33.8;21;
2005-08-18;null;29.7;19;
2005-08-19;null;31.7;19.5;
2005-08-20;0;32.5;19;
2005-08-21;0;33;21;
2005-08-22;0;34.1;20.9;
2005-08-23;0;33.4;22;
2005-08-24;null;27.1;19.6;
2005-08-25;3;24.5;10.6;
2005-08-26;0;30;12.4;
2005-08-27;0;33.8;18.4;
2005-08-28;0;33.9;21.5;
2005-08-29;0;33.1;23.3;
2005-08-30;3.8;33.1;22.3;
2005-08-31;0;28.6;21.2;
2005-09-01;0;18.2;12.4;
2005-09-02;null;20;8.5;
2005-09-03;0;29.8;9.8;
2005-09-04;0;32;16.5;
2005-09-05;0;30.4;17.4;
2005-09-06;0;30.2;16.5;
2005-09-07;0;32.9;18.3;
2005-09-08;0;35;20.9;
2005-09-09;0;34.8;23;
2005-09-10;0;34.4;24.1;
2005-09-11;.4;28.5;22.8;
2005-09-12;12;15.6;11.4;
2005-09-13;1.4;10.7;9.5;
2005-09-14;.2;24.6;9.2;
2005-09-15;0;25.5;10.5;
2005-09-16;0;25.1;11.1;
2005-09-17;0;25.2;9.9;
2005-09-18;null;26.2;12;
2005-09-19;0;26.1;12.9;
2005-09-20;0;31;15.2;
2005-09-21;0;32.5;20.1;
2005-09-22;null;28.8;20.2;
2005-09-23;0;30.8;20.8;
2005-09-24;.6;30.2;21.2;
2005-09-25;null;21.2;19.6;
2005-09-26;null;26.2;16.3;
2005-09-27;0;27.8;15.8;
2005-09-28;0;28.4;16.8;
2005-09-29;0;33.2;19.8;
2005-09-30;0;32;20.9;
2005-10-01;null;26.7;18.7;
2005-10-02;.2;32.2;20.1;
2005-10-03;null;34;22.9;
2005-10-04;null;34.9;23.9;
2005-10-05;null;29.6;22.2;
2005-10-06;.4;30.3;18.1;
2005-10-07;0;33.4;18.8;
2005-10-08;0;35.3;23.8;
2005-10-09;null;32;19.3;
2005-10-10;null;33;19.6;
2005-10-11;null;34.3;21.4;
2005-10-12;null;32.1;20.5;
2005-10-13;null;33.9;22;
2005-10-14;0;32.9;23.9;
2005-10-15;0;32.7;20;
2005-10-16;null;32.3;23.6;
2005-10-17;null;30.4;20.9;
2005-10-18;2;23.1;19.2;
2005-10-19;20.6;24.3;18.5;
2005-10-20;null;30.3;19;
2005-10-21;0;28.2;20.6;
2005-10-22;12.4;28.1;19.4;
2005-10-23;16.6;31.1;16.7;
2005-10-24;0;30.4;20.6;
2005-10-25;0;31.8;22.1;
2005-10-26;0;27.6;21.3;
2005-10-27;0;32.4;22.2;
2005-10-28;0;31;22.2;
2005-10-29;null;27.9;21.7;
2005-10-30;10.6;26.7;17.6;
2005-10-31;null;null;null;
2005-11-01;null;null;null;
2005-11-02;null;null;null;
2005-11-03;null;null;null;
2005-11-04;null;null;null;
2005-11-05;4;28.9;19.5;
2005-11-06;0;32.9;19;
2005-11-07;0;32;21.8;
2005-11-08;2.4;32.2;20.2;
2005-11-09;0;30.8;20.4;
2005-11-10;.6;29.6;19.6;
2005-11-11;.8;24.2;20.2;
2005-11-12;null;30.7;18.5;
2005-11-13;0;31.8;20.3;
2005-11-14;0;34;21.1;
2005-11-15;null;34.4;23;
2005-11-16;null;32.8;21.8;
2005-11-17;null;28.9;22.6;
2005-11-18;null;31;20.1;
2005-11-19;null;27.2;18.6;
2005-11-20;2;32.3;20.7;
2005-11-21;null;33.5;20.8;
2005-11-22;null;27.2;20.9;
2005-11-23;null;31.2;19;
2005-11-24;1.6;26;23;
2005-11-25;42.8;22.8;19.8;
2005-11-26;null;27.7;19.8;
2005-11-27;null;null;21.7;
2005-11-28;null;30.1;null;
2005-11-29;null;null;null;
2005-11-30;null;null;null;
2005-12-01;null;29.4;null;
2005-12-02;6.8;28.5;20.8;
2005-12-03;0;30;21.3;
2005-12-04;9;28.5;21.7;
2005-12-05;2.4;30.8;21.7;
2005-12-06;54.6;25.3;19.3;
2005-12-07;66.4;26.9;19.1;
2005-12-08;0;28.9;19;
2005-12-09;0;31.3;21.5;
2005-12-10;12.2;33;23.1;
2005-12-11;1;32.8;21.7;
2005-12-12;0;31.6;22.4;
2005-12-13;0;31.7;21.4;
2005-12-14;0;32.8;19.9;
2005-12-15;0;32.5;22.7;
2005-12-16;0;31.9;22.9;
2005-12-17;0;28.9;21.3;
2005-12-18;null;30.2;21.5;
2005-12-19;null;28;22.3;
2005-12-20;null;27.8;19.3;
