HYEAR,classification,harv.month,Variable,Value
1986,NE,August,PRCP,1258.1
1987,EN,August,TMAXA,30.8
1987,EN,August,TMINA,18.8
1987,EN,August,SRADA,17.5
1987,EN,August,PRCP,1658.5
1988,EN,August,TMAXA,29.5
1988,EN,August,TMINA,18.3
1988,EN,August,SRADA,17.6
1988,EN,August,PRCP,1664.4
1989,LA,August,TMAXA,29.4
1989,LA,August,TMINA,18.1
1989,LA,August,SRADA,17.8
1989,LA,August,PRCP,1483.6
1990,NE,August,TMAXA,29.4
1990,NE,August,TMINA,18
1990,NE,August,SRADA,18.3
1990,NE,August,PRCP,1139.9
1991,NE,August,TMAXA,30.1
1991,NE,August,TMINA,18.5
1991,NE,August,SRADA,18.1
1991,NE,August,PRCP,1651.9
1992,EN,August,TMAXA,30.3
1992,EN,August,TMINA,18.7
1992,EN,August,SRADA,17.3
1992,EN,August,PRCP,1484.2
1993,NE,August,TMAXA,30.1
1993,NE,August,TMINA,19
1993,NE,August,SRADA,17.8
1993,NE,August,PRCP,1317.6
1994,NE,August,TMAXA,30.6
1994,NE,August,TMINA,19.4
1994,NE,August,SRADA,18.2
1994,NE,August,PRCP,1442.6
1995,EN,August,TMAXA,31.2
1995,EN,August,TMINA,19.5
1995,EN,August,SRADA,18.4
1995,EN,August,PRCP,1211.3
1996,LA,August,TMAXA,30.8
1996,LA,August,TMINA,19.6
1996,LA,August,SRADA,18.6
1996,LA,August,PRCP,1275.5
1997,NE,August,TMAXA,30.3
1997,NE,August,TMINA,19.7
1997,NE,August,SRADA,18.1
1997,NE,August,PRCP,1250.5
1998,EN,August,TMAXA,31.3
1998,EN,August,TMINA,20.5
1998,EN,August,SRADA,18
1998,EN,August,PRCP,1408.2
1999,LA,August,TMAXA,30.9
1999,LA,August,TMINA,19.5
1999,LA,August,SRADA,18.4
1999,LA,August,PRCP,913.2
2000,LA,August,TMAXA,31.2
2000,LA,August,TMINA,19.6
2000,LA,August,SRADA,18.3
2000,LA,August,PRCP,997.2
2001,LA,August,TMAXA,30.6
2001,LA,August,TMINA,19.8
2001,LA,August,SRADA,18.4
2001,LA,August,PRCP,1236.1
2002,NE,August,TMAXA,31.4
2002,NE,August,TMINA,20.3
2002,NE,August,SRADA,18.3
2002,NE,August,PRCP,1560.9
2003,EN,August,TMAXA,31.1
2003,EN,August,TMINA,20.3
2003,EN,August,SRADA,17.7
2003,EN,August,PRCP,1434.3
2004,NE,August,TMAXA,30.2
2004,NE,August,TMINA,19.4
2004,NE,August,SRADA,18.5
2004,NE,August,PRCP,1239.9
2005,EN,August,TMAXA,31.3
2005,EN,August,TMINA,19.9
2005,EN,August,SRADA,18.5
2005,EN,August,PRCP,1422.1
2006,NE,August,TMAXA,30.8
2006,NE,August,TMINA,19.8
2006,NE,August,SRADA,17.8
2006,NE,August,PRCP,1330.6
2007,NE,August,TMAXA,31
2007,NE,August,TMINA,19.3
2007,NE,August,SRADA,18.1
2007,NE,August,PRCP,1542.4
2008,LA,August,TMAXA,31.1
2008,LA,August,TMINA,19.7
2008,LA,August,SRADA,17.6
2008,LA,August,PRCP,1343.2
2009,NE,August,TMAXA,31.3
2009,NE,August,TMINA,19.3
2009,NE,August,SRADA,18.8
2009,NE,August,PRCP,1311.2
2010,EN,August,TMAXA,30.6
2010,EN,August,TMINA,19.5
2010,EN,August,SRADA,17.8
2010,EN,August,PRCP,1646.6
2011,LA,August,TMAXA,31.1
2011,LA,August,TMINA,19.3
2011,LA,August,SRADA,17.9
2011,LA,August,PRCP,1704.7
2012,LA,August,TMAXA,31.3
2012,LA,August,TMINA,19.3
2012,LA,August,SRADA,18.8
2012,LA,August,PRCP,1623.4
2013,NE,August,TMAXA,31.4
2013,NE,August,TMINA,19.7
2013,NE,August,SRADA,18.7
2013,NE,August,PRCP,1710
2014,NE,August,TMAXA,30.8
2014,NE,August,TMINA,19.6
2014,NE,August,SRADA,18.3
2014,NE,August,PRCP,1491.2
2015,EN,August,TMAXA,31.6
2015,EN,August,TMINA,20.6
2015,EN,August,SRADA,18.2
2015,EN,August,PRCP,1525.6
2016,EN,August,TMAXA,31.5
2016,EN,August,TMINA,20
2016,EN,August,SRADA,17.7
2016,EN,August,PRCP,1766.6
2017,NE,August,TMAXA,31.1
2017,NE,August,TMINA,19.5
2017,NE,August,SRADA,18.2
2017,NE,August,PRCP,1336.8
2018,LA,August,TMAXA,31.7
2018,LA,August,TMINA,19.7
2018,LA,August,SRADA,17.7
2018,LA,August,PRCP,1499.2
2019,EN,August,TMAXA,31.6
2019,EN,August,TMINA,19.9
2019,EN,August,SRADA,17.3
2019,EN,August,PRCP,1377.3
1963,NE,August,TMAXA,27.7
1963,NE,August,TMINA,15.5
1963,NE,August,SRADA,19
1963,NE,August,PRCP,1510.2
1964,EN,August,TMAXA,27.9
1964,EN,August,TMINA,16.1
1964,EN,August,SRADA,18.1
1964,EN,August,PRCP,1061.5
1965,LA,August,TMAXA,26.3
1965,LA,August,TMINA,15.8
1965,LA,August,SRADA,17.7
1965,LA,August,PRCP,1938
1966,EN,August,TMAXA,27.2
1966,EN,August,TMINA,15.8
1966,EN,August,SRADA,18.2
1966,EN,August,PRCP,1700.3
1967,NE,August,TMAXA,28.2
1967,NE,August,TMINA,15.3
1967,NE,August,SRADA,18.7
1967,NE,August,PRCP,2079.8
1968,NE,August,TMAXA,28.3
1968,NE,August,TMINA,14.4
1968,NE,August,SRADA,18.8
1968,NE,August,PRCP,1414.2
1969,EN,August,TMAXA,29.1
1969,EN,August,TMINA,15
1969,EN,August,SRADA,19.6
1969,EN,August,PRCP,1400.2
1970,EN,August,TMAXA,28.4
1970,EN,August,TMINA,15.8
1970,EN,August,SRADA,18.5
1970,EN,August,PRCP,1711.3
1971,LA,August,TMAXA,28.1
1971,LA,August,TMINA,15.6
1971,LA,August,SRADA,19.1
1971,LA,August,PRCP,1226
1972,LA,August,TMAXA,27
1972,LA,August,TMINA,15.4
1972,LA,August,SRADA,18.2
1972,LA,August,PRCP,1750.9
1973,EN,August,TMAXA,28.1
1973,EN,August,TMINA,16.4
1973,EN,August,SRADA,18.5
1973,EN,August,PRCP,1779.8
1974,LA,August,TMAXA,27.7
1974,LA,August,TMINA,15.6
1974,LA,August,SRADA,18.2
1974,LA,August,PRCP,1717.9
1975,LA,August,TMAXA,28.2
1975,LA,August,TMINA,14.5
1975,LA,August,SRADA,19.2
1975,LA,August,PRCP,1340.4
1976,LA,August,TMAXA,27.5
1976,LA,August,TMINA,15.3
1976,LA,August,SRADA,18.3
1976,LA,August,PRCP,1686.3
1977,EN,August,TMAXA,27.5
1977,EN,August,TMINA,16.3
1977,EN,August,SRADA,18.7
1977,EN,August,PRCP,1736.6
1978,NE,August,TMAXA,27
1978,NE,August,TMINA,16.1
1978,NE,August,SRADA,18.3
1978,NE,August,PRCP,1740.3
1979,NE,August,TMAXA,26.3
1979,NE,August,TMINA,15.2
1979,NE,August,SRADA,18.3
1979,NE,August,PRCP,1684.1
1980,NE,August,TMAXA,27.1
1980,NE,August,TMINA,16.6
1980,NE,August,SRADA,17.9
1980,NE,August,PRCP,1664.8
1981,NE,August,TMAXA,27.3
1981,NE,August,TMINA,15.7
1981,NE,August,SRADA,18.1
1981,NE,August,PRCP,1442.6
1982,NE,August,TMAXA,27
1982,NE,August,TMINA,15.9
1982,NE,August,SRADA,17.3
1982,NE,August,PRCP,2155
1983,EN,August,TMAXA,27.1
1983,EN,August,TMINA,16.9
1983,EN,August,SRADA,16.9
1983,EN,August,PRCP,2340.8
1984,NE,August,TMAXA,27.9
1984,NE,August,TMINA,16.2
1984,NE,August,SRADA,17.7
1984,NE,August,PRCP,1627.8
1985,LA,August,TMAXA,27.1
1985,LA,August,TMINA,15.6
1985,LA,August,SRADA,17.6
1985,LA,August,PRCP,1757.2
1986,NE,August,TMAXA,28
1986,NE,August,TMINA,16
1986,NE,August,SRADA,18
1986,NE,August,PRCP,1634.5
1987,EN,August,TMAXA,27.7
1987,EN,August,TMINA,15.9
1987,EN,August,SRADA,17.6
1987,EN,August,PRCP,1458
1988,EN,August,TMAXA,28
1988,EN,August,TMINA,16
1988,EN,August,SRADA,18.4
1988,EN,August,PRCP,1598.8
1989,LA,August,TMAXA,27.4
1989,LA,August,TMINA,15.8
1989,LA,August,SRADA,18
1989,LA,August,PRCP,1583.2
1990,NE,August,TMAXA,27.3
1990,NE,August,TMINA,16.3
1990,NE,August,SRADA,18.3
1990,NE,August,PRCP,1416.9
1991,NE,August,TMAXA,27.5
1991,NE,August,TMINA,16.6
1991,NE,August,SRADA,17.7
1991,NE,August,PRCP,1749.3
1992,EN,August,TMAXA,27.7
1992,EN,August,TMINA,16.1
1992,EN,August,SRADA,17.5
1992,EN,August,PRCP,1488.2
1993,NE,August,TMAXA,27.2
1993,NE,August,TMINA,15.8
1993,NE,August,SRADA,17.1
1993,NE,August,PRCP,1705.4
1994,NE,August,TMAXA,28
1994,NE,August,TMINA,16.1
1994,NE,August,SRADA,17.6
1994,NE,August,PRCP,1503.7
1995,EN,August,TMAXA,28.8
1995,EN,August,TMINA,16.8
1995,EN,August,SRADA,18
1995,EN,August,PRCP,1589.9
1996,LA,August,TMAXA,28.3
1996,LA,August,TMINA,15.8
1996,LA,August,SRADA,18.5
1996,LA,August,PRCP,1605.6
1997,NE,August,TMAXA,27.4
1997,NE,August,TMINA,15.7
1997,NE,August,SRADA,17.7
1997,NE,August,PRCP,1777.3
1998,EN,August,TMAXA,29
1998,EN,August,TMINA,16.8
1998,EN,August,SRADA,18.1
1998,EN,August,PRCP,1532.4
1999,LA,August,TMAXA,28.2
1999,LA,August,TMINA,16.2
1999,LA,August,SRADA,18
1999,LA,August,PRCP,1364.1
2000,LA,August,TMAXA,28.2
2000,LA,August,TMINA,15.8
2000,LA,August,SRADA,18.5
2000,LA,August,PRCP,1695.8
2001,LA,August,TMAXA,28.7
2001,LA,August,TMINA,16.5
2001,LA,August,SRADA,18.4
2001,LA,August,PRCP,1268.2
2002,NE,August,TMAXA,28.6
2002,NE,August,TMINA,16.5
2002,NE,August,SRADA,18.1
2002,NE,August,PRCP,1655
2003,EN,August,TMAXA,28.8
2003,EN,August,TMINA,17
2003,EN,August,SRADA,18
2003,EN,August,PRCP,1832.1
2004,NE,August,TMAXA,28
2004,NE,August,TMINA,16.4
2004,NE,August,SRADA,17.8
2004,NE,August,PRCP,1543.5
2005,EN,August,TMAXA,28.5
2005,EN,August,TMINA,17
2005,EN,August,SRADA,18.3
2005,EN,August,PRCP,1820.3
2006,NE,August,TMAXA,28.4
2006,NE,August,TMINA,16.8
2006,NE,August,SRADA,17.8
2006,NE,August,PRCP,1689.3
2007,NE,August,TMAXA,28.2
2007,NE,August,TMINA,16.7
2007,NE,August,SRADA,17.9
2007,NE,August,PRCP,2222
2008,LA,August,TMAXA,28.5
2008,LA,August,TMINA,16.5
2008,LA,August,SRADA,17.9
2008,LA,August,PRCP,1566.6
2009,NE,August,TMAXA,28.4
2009,NE,August,TMINA,16.4
2009,NE,August,SRADA,17.9
2009,NE,August,PRCP,1752.5
2010,EN,August,TMAXA,28.7
2010,EN,August,TMINA,17
2010,EN,August,SRADA,17.7
2010,EN,August,PRCP,1916.4
2011,LA,August,TMAXA,28.7
2011,LA,August,TMINA,16.7
2011,LA,August,SRADA,17.9
2011,LA,August,PRCP,1704
2012,LA,August,TMAXA,28.2
2012,LA,August,TMINA,16.4
2012,LA,August,SRADA,18.5
2012,LA,August,PRCP,1578.6
2013,NE,August,TMAXA,28.8
2013,NE,August,TMINA,17.7
2013,NE,August,SRADA,17.9
2013,NE,August,PRCP,1749.9
2014,NE,August,TMAXA,28.8
2014,NE,August,TMINA,17.4
2014,NE,August,SRADA,18.7
2014,NE,August,PRCP,1149.8
2015,EN,August,TMAXA,29.1
2015,EN,August,TMINA,17.9
2015,EN,August,SRADA,17.9
2015,EN,August,PRCP,1470.2
2016,EN,August,TMAXA,29.1
2016,EN,August,TMINA,17.2
2016,EN,August,SRADA,17.5
2016,EN,August,PRCP,1833.3
2017,NE,August,TMAXA,28.6
2017,NE,August,TMINA,16.6
2017,NE,August,SRADA,18.2
2017,NE,August,PRCP,1560.2
2018,LA,August,TMAXA,29
2018,LA,August,TMINA,16.7
2018,LA,August,SRADA,18.1
2018,LA,August,PRCP,1506.2
2019,EN,August,TMAXA,28.8
2019,EN,August,TMINA,16.7
2019,EN,August,SRADA,17.7
2019,EN,August,PRCP,2014
1963,NE,August,TMAXA,28.2
1963,NE,August,TMINA,16.4
1963,NE,August,SRADA,16.8
1963,NE,August,PRCP,1394.5
1964,EN,August,TMAXA,27.8
1964,EN,August,TMINA,17.1
1964,EN,August,SRADA,15.5
1964,EN,August,PRCP,1450.1
1965,LA,August,TMAXA,26.9
1965,LA,August,TMINA,16.9
1965,LA,August,SRADA,15
1965,LA,August,PRCP,2127.5
1966,EN,August,TMAXA,28.2
1966,EN,August,TMINA,17.3
1966,EN,August,SRADA,16.2
1966,EN,August,PRCP,1579.3
1967,NE,August,TMAXA,28.1
1967,NE,August,TMINA,16.8
1967,NE,August,SRADA,16.1
1967,NE,August,PRCP,1630.5
1968,NE,August,TMAXA,27.5
1968,NE,August,TMINA,15.7
1968,NE,August,SRADA,16.6
1968,NE,August,PRCP,1392.7
1969,EN,August,TMAXA,28
1969,EN,August,TMINA,16.8
1969,EN,August,SRADA,16.7
1969,EN,August,PRCP,1580.8
1970,EN,August,TMAXA,27.7
1970,EN,August,TMINA,16.4
1970,EN,August,SRADA,15.7
1970,EN,August,PRCP,1266.9
1971,LA,August,TMAXA,28.4
1971,LA,August,TMINA,16.8
1971,LA,August,SRADA,16.5
1971,LA,August,PRCP,655
1972,LA,August,TMAXA,27
1972,LA,August,TMINA,16.5
1972,LA,August,SRADA,16.2
1972,LA,August,PRCP,1827.9
1973,EN,August,TMAXA,26.9
1973,EN,August,TMINA,17.5
1973,EN,August,SRADA,15.8
1973,EN,August,PRCP,1860.8
1974,LA,August,TMAXA,25.9
1974,LA,August,TMINA,16.7
1974,LA,August,SRADA,15.3
1974,LA,August,PRCP,1492.5
1975,LA,August,TMAXA,26.5
1975,LA,August,TMINA,16.1
1975,LA,August,SRADA,16.1
1975,LA,August,PRCP,1378.9
1976,LA,August,TMAXA,26.4
1976,LA,August,TMINA,16.7
1976,LA,August,SRADA,16
1976,LA,August,PRCP,1597.7
1977,EN,August,TMAXA,26.2
1977,EN,August,TMINA,17.1
1977,EN,August,SRADA,15.6
1977,EN,August,PRCP,1370.5
1978,NE,August,TMAXA,25.9
1978,NE,August,TMINA,16.6
1978,NE,August,SRADA,15
1978,NE,August,PRCP,1437.9
1979,NE,August,TMAXA,25.7
1979,NE,August,TMINA,16.1
1979,NE,August,SRADA,14.9
1979,NE,August,PRCP,1513.5
1980,NE,August,TMAXA,26.4
1980,NE,August,TMINA,17
1980,NE,August,SRADA,14.8
1980,NE,August,PRCP,1334.1
1981,NE,August,TMAXA,26.1
1981,NE,August,TMINA,16.6
1981,NE,August,SRADA,15.5
1981,NE,August,PRCP,1189
1982,NE,August,TMAXA,25.4
1982,NE,August,TMINA,16.7
1982,NE,August,SRADA,14.8
1982,NE,August,PRCP,1636.6
1983,EN,August,TMAXA,26.1
1983,EN,August,TMINA,17.4
1983,EN,August,SRADA,14.7
1983,EN,August,PRCP,2020.7
1984,NE,August,TMAXA,27.2
1984,NE,August,TMINA,16.9
1984,NE,August,SRADA,15.8
1984,NE,August,PRCP,1863.2
1985,LA,August,TMAXA,25.9
1985,LA,August,TMINA,16.9
1985,LA,August,SRADA,15.9
1985,LA,August,PRCP,2087.3
1986,NE,August,TMAXA,27.3
1986,NE,August,TMINA,16.7
1986,NE,August,SRADA,16.8
1986,NE,August,PRCP,1667.1
1987,EN,August,TMAXA,26.9
1987,EN,August,TMINA,16.9
1987,EN,August,SRADA,15.8
1987,EN,August,PRCP,1445.6
1988,EN,August,TMAXA,25.9
1988,EN,August,TMINA,16.8
1988,EN,August,SRADA,14.9
1988,EN,August,PRCP,1597.7
1989,LA,August,TMAXA,26.3
1989,LA,August,TMINA,16.8
1989,LA,August,SRADA,15.7
1989,LA,August,PRCP,1333.5
1990,NE,August,TMAXA,27.3
1990,NE,August,TMINA,16.7
1990,NE,August,SRADA,16.4
1990,NE,August,PRCP,1229.9
1991,NE,August,TMAXA,27.2
1991,NE,August,TMINA,17
1991,NE,August,SRADA,15.8
1991,NE,August,PRCP,1241.2
1992,EN,August,TMAXA,27.3
1992,EN,August,TMINA,16.7
1992,EN,August,SRADA,15.9
1992,EN,August,PRCP,1391
1993,NE,August,TMAXA,26.3
1993,NE,August,TMINA,17.1
1993,NE,August,SRADA,15.6
1993,NE,August,PRCP,1471.7
1994,NE,August,TMAXA,26.7
1994,NE,August,TMINA,17.1
1994,NE,August,SRADA,16.1
1994,NE,August,PRCP,1599
1995,EN,August,TMAXA,27.4
1995,EN,August,TMINA,17.3
1995,EN,August,SRADA,16.9
1995,EN,August,PRCP,1422.9
1996,LA,August,TMAXA,26.7
1996,LA,August,TMINA,16.7
1996,LA,August,SRADA,16.2
1996,LA,August,PRCP,1619.7
1997,NE,August,TMAXA,26
1997,NE,August,TMINA,16.6
1997,NE,August,SRADA,15.3
1997,NE,August,PRCP,1416
1998,EN,August,TMAXA,27.5
1998,EN,August,TMINA,17.4
1998,EN,August,SRADA,15.9
1998,EN,August,PRCP,1548.2
1999,LA,August,TMAXA,26.5
1999,LA,August,TMINA,17
1999,LA,August,SRADA,15.4
1999,LA,August,PRCP,1470
2000,LA,August,TMAXA,26.3
2000,LA,August,TMINA,16.1
2000,LA,August,SRADA,15.9
2000,LA,August,PRCP,1231.8
2001,LA,August,TMAXA,28
2001,LA,August,TMINA,16.6
2001,LA,August,SRADA,17.1
2001,LA,August,PRCP,1449.2
2002,NE,August,TMAXA,27.5
2002,NE,August,TMINA,16.5
2002,NE,August,SRADA,16
2002,NE,August,PRCP,1435.7
2003,EN,August,TMAXA,27.9
2003,EN,August,TMINA,17.6
2003,EN,August,SRADA,16.2
2003,EN,August,PRCP,1888.1
2004,NE,August,TMAXA,26.2
2004,NE,August,TMINA,16.6
2004,NE,August,SRADA,15
2004,NE,August,PRCP,2014.1
2005,EN,August,TMAXA,27
2005,EN,August,TMINA,17.3
2005,EN,August,SRADA,15.2
2005,EN,August,PRCP,1798.1
2006,NE,August,TMAXA,27.1
2006,NE,August,TMINA,17.2
2006,NE,August,SRADA,14.9
2006,NE,August,PRCP,1300.9
2007,NE,August,TMAXA,26.8
2007,NE,August,TMINA,17.4
2007,NE,August,SRADA,15.7
2007,NE,August,PRCP,1582.3
2008,LA,August,TMAXA,27
2008,LA,August,TMINA,17.5
2008,LA,August,SRADA,16.1
2008,LA,August,PRCP,1698.4
2009,NE,August,TMAXA,26.5
2009,NE,August,TMINA,17.5
2009,NE,August,SRADA,15.1
2009,NE,August,PRCP,1863.2
2010,EN,August,TMAXA,27
2010,EN,August,TMINA,18.1
2010,EN,August,SRADA,15.6
2010,EN,August,PRCP,2004.1
2011,LA,August,TMAXA,26.7
2011,LA,August,TMINA,17.8
2011,LA,August,SRADA,15.9
2011,LA,August,PRCP,1789
2012,LA,August,TMAXA,26.3
2012,LA,August,TMINA,17.4
2012,LA,August,SRADA,15.7
2012,LA,August,PRCP,1632.7
2013,NE,August,TMAXA,26.9
2013,NE,August,TMINA,17.8
2013,NE,August,SRADA,16.4
2013,NE,August,PRCP,1599.7
2014,NE,August,TMAXA,26.8
2014,NE,August,TMINA,17.4
2014,NE,August,SRADA,17.2
2014,NE,August,PRCP,1295.7
2015,EN,August,TMAXA,27.7
2015,EN,August,TMINA,18
2015,EN,August,SRADA,16.7
2015,EN,August,PRCP,970.8
2016,EN,August,TMAXA,27.9
2016,EN,August,TMINA,18.4
2016,EN,August,SRADA,15.7
2016,EN,August,PRCP,1567.9
2017,NE,August,TMAXA,27.3
2017,NE,August,TMINA,16.3
2017,NE,August,SRADA,16.2
2017,NE,August,PRCP,1432.7
2018,LA,August,TMAXA,27.6
2018,LA,August,TMINA,17.2
2018,LA,August,SRADA,15.8
2018,LA,August,PRCP,1403.1
2019,EN,August,TMAXA,28.1
2019,EN,August,TMINA,18.2
2019,EN,August,SRADA,16.1
2019,EN,August,PRCP,1480.9
1963,NE,September,TMAXA,29.1
1963,NE,September,TMINA,17.8
1963,NE,September,SRADA,18.9
1963,NE,September,PRCP,1520.1
1964,EN,September,TMAXA,29.3
1964,EN,September,TMINA,18.5
1964,EN,September,SRADA,18.4
1964,EN,September,PRCP,1525.4
1965,LA,September,TMAXA,28.3
1965,LA,September,TMINA,18
1965,LA,September,SRADA,18.1
1965,LA,September,PRCP,1745
1966,EN,September,TMAXA,28.8
1966,EN,September,TMINA,18
1966,EN,September,SRADA,18.6
1966,EN,September,PRCP,1727.2
1967,NE,September,TMAXA,29.1
1967,NE,September,TMINA,18.1
1967,NE,September,SRADA,18.7
1967,NE,September,PRCP,1478.8
1968,NE,September,TMAXA,28
1968,NE,September,TMINA,17.3
1968,NE,September,SRADA,18.6
1968,NE,September,PRCP,1401.6
1969,EN,September,TMAXA,29.7
1969,EN,September,TMINA,18.5
1969,EN,September,SRADA,19.8
1969,EN,September,PRCP,1118.3
1970,NE,September,TMAXA,28.9
1970,NE,September,TMINA,18.3
1970,NE,September,SRADA,18.5
1970,NE,September,PRCP,1352.4
1971,LA,September,TMAXA,29.5
1971,LA,September,TMINA,18.2
1971,LA,September,SRADA,19.8
1971,LA,September,PRCP,1000.3
1972,LA,September,TMAXA,28.7
1972,LA,September,TMINA,17.9
1972,LA,September,SRADA,18.5
1972,LA,September,PRCP,1509.5
1973,EN,September,TMAXA,30.1
1973,EN,September,TMINA,18.8
1973,EN,September,SRADA,18.8
1973,EN,September,PRCP,1562.4
1974,LA,September,TMAXA,29.1
1974,LA,September,TMINA,18.2
1974,LA,September,SRADA,18.4
1974,LA,September,PRCP,1413.4
1975,LA,September,TMAXA,29.5
1975,LA,September,TMINA,17.9
1975,LA,September,SRADA,19.5
1975,LA,September,PRCP,1212.3
1976,LA,September,TMAXA,29.3
1976,LA,September,TMINA,18
1976,LA,September,SRADA,18.2
1976,LA,September,PRCP,1190.5
1977,EN,September,TMAXA,29.1
1977,EN,September,TMINA,16.8
1977,EN,September,SRADA,18
1977,EN,September,PRCP,1346.8
1978,NE,September,TMAXA,29.1
1978,NE,September,TMINA,16.8
1978,NE,September,SRADA,17.7
1978,NE,September,PRCP,1482.2
1979,NE,September,TMAXA,29.2
1979,NE,September,TMINA,17.1
1979,NE,September,SRADA,17.3
1979,NE,September,PRCP,1534.5
1980,NE,September,TMAXA,29.7
1980,NE,September,TMINA,17.6
1980,NE,September,SRADA,17.6
1980,NE,September,PRCP,1527.9
1981,NE,September,TMAXA,29.3
1981,NE,September,TMINA,16.8
1981,NE,September,SRADA,18
1981,NE,September,PRCP,1175.2
1982,NE,September,TMAXA,28.9
1982,NE,September,TMINA,17.6
1982,NE,September,SRADA,16.9
1982,NE,September,PRCP,1634.3
1983,EN,September,TMAXA,29.4
1983,EN,September,TMINA,17.3
1983,EN,September,SRADA,17
1983,EN,September,PRCP,1721.6
1984,NE,September,TMAXA,29.5
1984,NE,September,TMINA,17.3
1984,NE,September,SRADA,17.5
1984,NE,September,PRCP,1454.3
1985,LA,September,TMAXA,29.5
1985,LA,September,TMINA,18
1985,LA,September,SRADA,18.2
1985,LA,September,PRCP,1364.9
1986,NE,September,TMAXA,29.5
1986,NE,September,TMINA,17.8
1986,NE,September,SRADA,18.2
1986,NE,September,PRCP,1397.2
1987,EN,September,TMAXA,29.8
1987,EN,September,TMINA,18.4
1987,EN,September,SRADA,18.1
1987,EN,September,PRCP,1279.2
1988,EN,September,TMAXA,29.7
1988,EN,September,TMINA,18.4
1988,EN,September,SRADA,18.5
1988,EN,September,PRCP,1469.9
1989,LA,September,TMAXA,29.4
1989,LA,September,TMINA,18.2
1989,LA,September,SRADA,18.4
1989,LA,September,PRCP,1377.9
1990,NE,September,TMAXA,29.4
1990,NE,September,TMINA,18.1
1990,NE,September,SRADA,18.1
1990,NE,September,PRCP,1683.1
1991,NE,September,TMAXA,29.6
1991,NE,September,TMINA,18.4
1991,NE,September,SRADA,18.1
1991,NE,September,PRCP,1433.5
1992,EN,September,TMAXA,29.5
1992,EN,September,TMINA,18.1
1992,EN,September,SRADA,17.4
1992,EN,September,PRCP,1753.2
1993,NE,September,TMAXA,29.7
1993,NE,September,TMINA,18.1
1993,NE,September,SRADA,17.7
1993,NE,September,PRCP,1468
1994,NE,September,TMAXA,30.7
1994,NE,September,TMINA,17.6
1994,NE,September,SRADA,18.4
1994,NE,September,PRCP,1617.1
1995,EN,September,TMAXA,30.6
1995,EN,September,TMINA,18.4
1995,EN,September,SRADA,18.2
1995,EN,September,PRCP,1475
1996,LA,September,TMAXA,29.7
1996,LA,September,TMINA,18.5
1996,LA,September,SRADA,18.3
1996,LA,September,PRCP,1406
1997,NE,September,TMAXA,29.3
1997,NE,September,TMINA,18
1997,NE,September,SRADA,18
1997,NE,September,PRCP,1510.5
1998,EN,September,TMAXA,30.9
1998,EN,September,TMINA,19
1998,EN,September,SRADA,18.6
1998,EN,September,PRCP,1511.9
1999,LA,September,TMAXA,30.3
1999,LA,September,TMINA,18.5
1999,LA,September,SRADA,18.4
1999,LA,September,PRCP,1310.1
2000,LA,September,TMAXA,29.9
2000,LA,September,TMINA,18.3
2000,LA,September,SRADA,18.9
2000,LA,September,PRCP,1494.4
2001,NE,September,TMAXA,30.6
2001,NE,September,TMINA,18.2
2001,NE,September,SRADA,19.5
2001,NE,September,PRCP,1204.7
2002,NE,September,TMAXA,30.1
2002,NE,September,TMINA,18.7
2002,NE,September,SRADA,18.8
2002,NE,September,PRCP,1533.9
2003,EN,September,TMAXA,30.4
2003,EN,September,TMINA,18.8
2003,EN,September,SRADA,18.5
2003,EN,September,PRCP,1412.4
2004,NE,September,TMAXA,29.6
2004,NE,September,TMINA,18.4
2004,NE,September,SRADA,18.3
2004,NE,September,PRCP,1775.2
2005,NE,September,TMAXA,30.1
2005,NE,September,TMINA,18.9
2005,NE,September,SRADA,18.7
2005,NE,September,PRCP,1486.6
2006,NE,September,TMAXA,29.8
2006,NE,September,TMINA,18.7
2006,NE,September,SRADA,18.6
2006,NE,September,PRCP,1914.6
2007,EN,September,TMAXA,30
2007,EN,September,TMINA,18.5
2007,EN,September,SRADA,19.2
2007,EN,September,PRCP,1856.3
2008,LA,September,TMAXA,30.2
2008,LA,September,TMINA,18.7
2008,LA,September,SRADA,18.9
2008,LA,September,PRCP,1416.3
2009,NE,September,TMAXA,30.1
2009,NE,September,TMINA,18.9
2009,NE,September,SRADA,18.2
2009,NE,September,PRCP,1519.8
2010,EN,September,TMAXA,30.6
2010,EN,September,TMINA,18.7
2010,EN,September,SRADA,19.3
2010,EN,September,PRCP,1074.2
2011,LA,September,TMAXA,30.5
2011,LA,September,TMINA,18.7
2011,LA,September,SRADA,18.8
2011,LA,September,PRCP,1415.6
2012,LA,September,TMAXA,29.8
2012,LA,September,TMINA,18.6
2012,LA,September,SRADA,18.6
2012,LA,September,PRCP,1621.3
2013,NE,September,TMAXA,30.3
2013,NE,September,TMINA,18.9
2013,NE,September,SRADA,19
2013,NE,September,PRCP,1322.8
2014,NE,September,TMAXA,30.3
2014,NE,September,TMINA,18.8
2014,NE,September,SRADA,19.4
2014,NE,September,PRCP,1236.7
2015,EN,September,TMAXA,30.5
2015,EN,September,TMINA,19.3
2015,EN,September,SRADA,18.9
2015,EN,September,PRCP,1469.7
2016,EN,September,TMAXA,31.8
2016,EN,September,TMINA,19.6
2016,EN,September,SRADA,19.2
2016,EN,September,PRCP,1292.1
2017,NE,September,TMAXA,30.5
2017,NE,September,TMINA,19
