HYEAR,classification,harv.month,Variable,Value
2010,EN,June,TMINA,17.3
2010,EN,June,SRADA,17
2010,EN,June,PRCP,2449.9
2011,LA,June,TMAXA,28.5
2011,LA,June,TMINA,16.4
2011,LA,June,SRADA,17.4
2011,LA,June,PRCP,1558.3
2012,LA,June,TMAXA,28.7
2012,LA,June,TMINA,16.5
2012,LA,June,SRADA,18.9
2012,LA,June,PRCP,1513.1
2013,NE,June,TMAXA,29
2013,NE,June,TMINA,17.1
2013,NE,June,SRADA,17.6
2013,NE,June,PRCP,1856.7
2014,NE,June,TMAXA,28.7
2014,NE,June,TMINA,17
2014,NE,June,SRADA,17.7
2014,NE,June,PRCP,1546.7
2015,EN,June,TMAXA,29.1
2015,EN,June,TMINA,17.2
2015,EN,June,SRADA,18.3
2015,EN,June,PRCP,1545
2016,EN,June,TMAXA,28.7
2016,EN,June,TMINA,17.6
2016,EN,June,SRADA,17
2016,EN,June,PRCP,3068.8
2017,NE,June,TMAXA,28.7
2017,NE,June,TMINA,16.9
2017,NE,June,SRADA,18
2017,NE,June,PRCP,1623
2018,LA,June,TMAXA,28.9
2018,LA,June,TMINA,17.3
2018,LA,June,SRADA,18
2018,LA,June,PRCP,1829.3
2019,EN,June,TMAXA,29.4
2019,EN,June,TMINA,17.6
2019,EN,June,SRADA,18.1
2019,EN,June,PRCP,1500.9
1963,NE,June,TMAXA,29.2
1963,NE,June,TMINA,15.8
1963,NE,June,SRADA,18.2
1963,NE,June,PRCP,1424.4
1964,EN,June,TMAXA,30.2
1964,EN,June,TMINA,16.6
1964,EN,June,SRADA,17.7
1964,EN,June,PRCP,1259.5
1965,LA,June,TMAXA,27.8
1965,LA,June,TMINA,15.9
1965,LA,June,SRADA,17.2
1965,LA,June,PRCP,1585.7
1966,EN,June,TMAXA,29.1
1966,EN,June,TMINA,17.4
1966,EN,June,SRADA,17.9
1966,EN,June,PRCP,1522.3
1967,NE,June,TMAXA,29.1
1967,NE,June,TMINA,17
1967,NE,June,SRADA,18.2
1967,NE,June,PRCP,1338.8
1968,NE,June,TMAXA,29.6
1968,NE,June,TMINA,17
1968,NE,June,SRADA,18.5
1968,NE,June,PRCP,1203.6
1969,EN,June,TMAXA,29.9
1969,EN,June,TMINA,17.3
1969,EN,June,SRADA,18.6
1969,EN,June,PRCP,1506.9
1970,NE,June,TMAXA,29.5
1970,NE,June,TMINA,17.5
1970,NE,June,SRADA,18.2
1970,NE,June,PRCP,1295.9
1971,LA,June,TMAXA,28.2
1971,LA,June,TMINA,16.3
1971,LA,June,SRADA,18.3
1971,LA,June,PRCP,1764.5
1972,LA,June,TMAXA,28.9
1972,LA,June,TMINA,16.4
1972,LA,June,SRADA,18.1
1972,LA,June,PRCP,1164.5
1973,EN,June,TMAXA,28.9
1973,EN,June,TMINA,17.5
1973,EN,June,SRADA,17.8
1973,EN,June,PRCP,1611.5
1974,LA,June,TMAXA,27.7
1974,LA,June,TMINA,16.7
1974,LA,June,SRADA,17.4
1974,LA,June,PRCP,1412.2
1975,LA,June,TMAXA,28.5
1975,LA,June,TMINA,16.6
1975,LA,June,SRADA,18.2
1975,LA,June,PRCP,1233.5
1976,LA,June,TMAXA,28.6
1976,LA,June,TMINA,16.6
1976,LA,June,SRADA,17.5
1976,LA,June,PRCP,1630.5
1977,NE,June,TMAXA,28.7
1977,NE,June,TMINA,16.9
1977,NE,June,SRADA,17.8
1977,NE,June,PRCP,1549.6
1978,NE,June,TMAXA,29.5
1978,NE,June,TMINA,17.4
1978,NE,June,SRADA,18
1978,NE,June,PRCP,1152.5
1979,NE,June,TMAXA,28.9
1979,NE,June,TMINA,16.9
1979,NE,June,SRADA,18.1
1979,NE,June,PRCP,1229.4
1980,NE,June,TMAXA,28.2
1980,NE,June,TMINA,17.9
1980,NE,June,SRADA,17.4
1980,NE,June,PRCP,1969.4
1981,NE,June,TMAXA,28.4
1981,NE,June,TMINA,17.9
1981,NE,June,SRADA,17.6
1981,NE,June,PRCP,1714.4
1982,NE,June,TMAXA,28.2
1982,NE,June,TMINA,17.4
1982,NE,June,SRADA,17.6
1982,NE,June,PRCP,1463.7
1983,EN,June,TMAXA,27.7
1983,EN,June,TMINA,18.1
1983,EN,June,SRADA,16.6
1983,EN,June,PRCP,2452.3
1984,NE,June,TMAXA,28.6
1984,NE,June,TMINA,18
1984,NE,June,SRADA,17.7
1984,NE,June,PRCP,1602.4
1985,LA,June,TMAXA,28.5
1985,LA,June,TMINA,17.4
1985,LA,June,SRADA,18
1985,LA,June,PRCP,1415.1
1986,NE,June,TMAXA,29.6
1986,NE,June,TMINA,17.5
1986,NE,June,SRADA,18.4
1986,NE,June,PRCP,1268.9
1987,EN,June,TMAXA,28.2
1987,EN,June,TMINA,18.1
1987,EN,June,SRADA,17.7
1987,EN,June,PRCP,1555
1988,EN,June,TMAXA,28.4
1988,EN,June,TMINA,18.1
1988,EN,June,SRADA,17.6
1988,EN,June,PRCP,1530.3
1989,LA,June,TMAXA,28.8
1989,LA,June,TMINA,18
1989,LA,June,SRADA,18.2
1989,LA,June,PRCP,1301.3
1990,NE,June,TMAXA,28.2
1990,NE,June,TMINA,17.6
1990,NE,June,SRADA,18.4
1990,NE,June,PRCP,1752.8
1991,NE,June,TMAXA,28.2
1991,NE,June,TMINA,17.8
1991,NE,June,SRADA,18.2
1991,NE,June,PRCP,1498
1992,EN,June,TMAXA,28.6
1992,EN,June,TMINA,18.3
1992,EN,June,SRADA,17.7
1992,EN,June,PRCP,1716.5
1993,NE,June,TMAXA,28.1
1993,NE,June,TMINA,17.6
1993,NE,June,SRADA,17.7
1993,NE,June,PRCP,1508.5
1994,NE,June,TMAXA,28.7
1994,NE,June,TMINA,18
1994,NE,June,SRADA,16.9
1994,NE,June,PRCP,1547.1
1995,EN,June,TMAXA,29.3
1995,EN,June,TMINA,18.2
1995,EN,June,SRADA,16.9
1995,EN,June,PRCP,1521.8
1996,LA,June,TMAXA,28.9
1996,LA,June,TMINA,18.4
1996,LA,June,SRADA,17.5
1996,LA,June,PRCP,1716.4
1997,NE,June,TMAXA,28.4
1997,NE,June,TMINA,17.8
1997,NE,June,SRADA,17.5
1997,NE,June,PRCP,2063.9
1998,EN,June,TMAXA,29.1
1998,EN,June,TMINA,18.5
1998,EN,June,SRADA,17.1
1998,EN,June,PRCP,1879.7
1999,LA,June,TMAXA,28.6
1999,LA,June,TMINA,18
1999,LA,June,SRADA,17.7
1999,LA,June,PRCP,1705.4
2000,LA,June,TMAXA,29.3
2000,LA,June,TMINA,17.7
2000,LA,June,SRADA,18.3
2000,LA,June,PRCP,1170.8
2001,LA,June,TMAXA,29
2001,LA,June,TMINA,18.5
2001,LA,June,SRADA,18.2
2001,LA,June,PRCP,1905.8
2002,NE,June,TMAXA,30
2002,NE,June,TMINA,19.3
2002,NE,June,SRADA,18.7
2002,NE,June,PRCP,1386.5
2003,EN,June,TMAXA,29.6
2003,EN,June,TMINA,19.1
2003,EN,June,SRADA,18
2003,EN,June,PRCP,1845.4
2004,NE,June,TMAXA,28.8
2004,NE,June,TMINA,17.9
2004,NE,June,SRADA,18.7
2004,NE,June,PRCP,1335.2
2005,EN,June,TMAXA,29.5
2005,EN,June,TMINA,18.9
2005,EN,June,SRADA,18.2
2005,EN,June,PRCP,1555.1
2006,NE,June,TMAXA,29
2006,NE,June,TMINA,18.3
2006,NE,June,SRADA,17.6
2006,NE,June,PRCP,1582
2007,NE,June,TMAXA,29.7
2007,NE,June,TMINA,19
2007,NE,June,SRADA,18
2007,NE,June,PRCP,1553.3
2008,LA,June,TMAXA,29.5
2008,LA,June,TMINA,18.6
2008,LA,June,SRADA,18.2
2008,LA,June,PRCP,1443.6
2009,NE,June,TMAXA,29.6
2009,NE,June,TMINA,18.2
2009,NE,June,SRADA,18.8
2009,NE,June,PRCP,1534.8
2010,EN,June,TMAXA,28.7
2010,EN,June,TMINA,18.6
2010,EN,June,SRADA,16.9
2010,EN,June,PRCP,2021.5
2011,LA,June,TMAXA,29.3
2011,LA,June,TMINA,17.6
2011,LA,June,SRADA,18.1
2011,LA,June,PRCP,1680.1
2012,LA,June,TMAXA,29.5
2012,LA,June,TMINA,17.8
2012,LA,June,SRADA,19.3
2012,LA,June,PRCP,1341.7
2013,NE,June,TMAXA,29.8
2013,NE,June,TMINA,18.3
2013,NE,June,SRADA,18.7
2013,NE,June,PRCP,1789.3
2014,NE,June,TMAXA,29.4
2014,NE,June,TMINA,18.1
2014,NE,June,SRADA,18.7
2014,NE,June,PRCP,1824.3
2015,EN,June,TMAXA,29.8
2015,EN,June,TMINA,18.8
2015,EN,June,SRADA,18.4
2015,EN,June,PRCP,1861
2016,EN,June,TMAXA,29.3
2016,EN,June,TMINA,18.7
2016,EN,June,SRADA,17.4
2016,EN,June,PRCP,3033.7
2017,NE,June,TMAXA,29.4
2017,NE,June,TMINA,18.2
2017,NE,June,SRADA,18.8
2017,NE,June,PRCP,1853.6
2018,LA,June,TMAXA,29.7
2018,LA,June,TMINA,19
2018,LA,June,SRADA,18.2
2018,LA,June,PRCP,1653.6
2019,EN,June,TMAXA,30.2
2019,EN,June,TMINA,18.8
2019,EN,June,SRADA,18.3
2019,EN,June,PRCP,1804.9
1963,NE,June,TMAXA,28.6
1963,NE,June,TMINA,14.5
1963,NE,June,SRADA,18.3
1963,NE,June,PRCP,1114.4
1964,EN,June,TMAXA,29.8
1964,EN,June,TMINA,15.1
1964,EN,June,SRADA,17.7
1964,EN,June,PRCP,834.7
1965,LA,June,TMAXA,27.2
1965,LA,June,TMINA,14.7
1965,LA,June,SRADA,17.1
1965,LA,June,PRCP,1680.2
1966,EN,June,TMAXA,28.4
1966,EN,June,TMINA,15.6
1966,EN,June,SRADA,17.7
1966,EN,June,PRCP,1069.2
1967,NE,June,TMAXA,28.3
1967,NE,June,TMINA,15.6
1967,NE,June,SRADA,17.7
1967,NE,June,PRCP,1417.9
1968,NE,June,TMAXA,27.5
1968,NE,June,TMINA,14.7
1968,NE,June,SRADA,17.4
1968,NE,June,PRCP,985.6
1969,EN,June,TMAXA,27.3
1969,EN,June,TMINA,14.7
1969,EN,June,SRADA,18
1969,EN,June,PRCP,782.1
1970,NE,June,TMAXA,26.7
1970,NE,June,TMINA,15.4
1970,NE,June,SRADA,16.8
1970,NE,June,PRCP,1589.4
1971,LA,June,TMAXA,26.6
1971,LA,June,TMINA,15.1
1971,LA,June,SRADA,17.7
1971,LA,June,PRCP,1008.6
1972,LA,June,TMAXA,27.2
1972,LA,June,TMINA,15.7
1972,LA,June,SRADA,17.8
1972,LA,June,PRCP,1043.6
1973,EN,June,TMAXA,27.8
1973,EN,June,TMINA,16.8
1973,EN,June,SRADA,17.5
1973,EN,June,PRCP,1283.5
1974,LA,June,TMAXA,27.1
1974,LA,June,TMINA,16
1974,LA,June,SRADA,17
1974,LA,June,PRCP,1174.3
1975,LA,June,TMAXA,27.6
1975,LA,June,TMINA,15.7
1975,LA,June,SRADA,17.4
1975,LA,June,PRCP,1081.2
1976,LA,June,TMAXA,27.5
1976,LA,June,TMINA,16.4
1976,LA,June,SRADA,16.9
1976,LA,June,PRCP,1555.9
1977,NE,June,TMAXA,27
1977,NE,June,TMINA,16.2
1977,NE,June,SRADA,17.4
1977,NE,June,PRCP,1623
1978,NE,June,TMAXA,28.2
1978,NE,June,TMINA,16.7
1978,NE,June,SRADA,17.7
1978,NE,June,PRCP,1183
1979,NE,June,TMAXA,27.2
1979,NE,June,TMINA,16
1979,NE,June,SRADA,17.5
1979,NE,June,PRCP,1267.3
1980,NE,June,TMAXA,27.3
1980,NE,June,TMINA,16.6
1980,NE,June,SRADA,16.4
1980,NE,June,PRCP,1108.7
1981,NE,June,TMAXA,27.3
1981,NE,June,TMINA,16.5
1981,NE,June,SRADA,16.7
1981,NE,June,PRCP,1236.3
1982,NE,June,TMAXA,26.2
1982,NE,June,TMINA,15.6
1982,NE,June,SRADA,15.9
1982,NE,June,PRCP,1247.6
1983,EN,June,TMAXA,26.5
1983,EN,June,TMINA,16.7
1983,EN,June,SRADA,15.3
1983,EN,June,PRCP,2186.3
1984,NE,June,TMAXA,27.4
1984,NE,June,TMINA,16.7
1984,NE,June,SRADA,16.2
1984,NE,June,PRCP,1283.6
1985,LA,June,TMAXA,26.7
1985,LA,June,TMINA,16.2
1985,LA,June,SRADA,15.8
1985,LA,June,PRCP,1182.9
1986,NE,June,TMAXA,27.7
1986,NE,June,TMINA,16.5
1986,NE,June,SRADA,16.4
1986,NE,June,PRCP,1016
1987,EN,June,TMAXA,27
1987,EN,June,TMINA,16.7
1987,EN,June,SRADA,15.8
1987,EN,June,PRCP,1609.9
1988,EN,June,TMAXA,27.2
1988,EN,June,TMINA,16.8
1988,EN,June,SRADA,15.1
1988,EN,June,PRCP,1306.7
1989,LA,June,TMAXA,27
1989,LA,June,TMINA,16.6
1989,LA,June,SRADA,15.8
1989,LA,June,PRCP,1256.3
1990,NE,June,TMAXA,27
1990,NE,June,TMINA,16.5
1990,NE,June,SRADA,16
1990,NE,June,PRCP,1180.3
1991,NE,June,TMAXA,26.7
1991,NE,June,TMINA,16.5
1991,NE,June,SRADA,14.9
1991,NE,June,PRCP,1582.7
1992,EN,June,TMAXA,27.7
1992,EN,June,TMINA,17.4
1992,EN,June,SRADA,15.4
1992,EN,June,PRCP,1185
1993,NE,June,TMAXA,27.1
1993,NE,June,TMINA,17
1993,NE,June,SRADA,14.8
1993,NE,June,PRCP,1339.3
1994,NE,June,TMAXA,27.7
1994,NE,June,TMINA,16.6
1994,NE,June,SRADA,15.2
1994,NE,June,PRCP,1248.9
1995,EN,June,TMAXA,28.6
1995,EN,June,TMINA,16.6
1995,EN,June,SRADA,15.6
1995,EN,June,PRCP,1584.2
1996,LA,June,TMAXA,28.3
1996,LA,June,TMINA,16.6
1996,LA,June,SRADA,15.9
1996,LA,June,PRCP,1454
1997,NE,June,TMAXA,27.2
1997,NE,June,TMINA,15.1
1997,NE,June,SRADA,15.8
1997,NE,June,PRCP,1461
1998,EN,June,TMAXA,28.6
1998,EN,June,TMINA,16.6
1998,EN,June,SRADA,16.4
1998,EN,June,PRCP,1224
1999,LA,June,TMAXA,27.7
1999,LA,June,TMINA,16.1
1999,LA,June,SRADA,15.6
1999,LA,June,PRCP,1444.9
2000,LA,June,TMAXA,28.4
2000,LA,June,TMINA,15.1
2000,LA,June,SRADA,16.5
2000,LA,June,PRCP,975.9
2001,LA,June,TMAXA,28.8
2001,LA,June,TMINA,16.8
2001,LA,June,SRADA,16.6
2001,LA,June,PRCP,1167.4
2002,NE,June,TMAXA,28.5
2002,NE,June,TMINA,17
2002,NE,June,SRADA,16.7
2002,NE,June,PRCP,1458
2003,EN,June,TMAXA,28.6
2003,EN,June,TMINA,17.3
2003,EN,June,SRADA,16.5
2003,EN,June,PRCP,1350.3
2004,NE,June,TMAXA,27.2
2004,NE,June,TMINA,16.2
2004,NE,June,SRADA,16.4
2004,NE,June,PRCP,1361.8
2005,EN,June,TMAXA,27.9
2005,EN,June,TMINA,17
2005,EN,June,SRADA,16.5
2005,EN,June,PRCP,1277.5
2006,NE,June,TMAXA,27.5
2006,NE,June,TMINA,16.8
2006,NE,June,SRADA,16
2006,NE,June,PRCP,1224.8
2007,NE,June,TMAXA,28.4
2007,NE,June,TMINA,16.9
2007,NE,June,SRADA,17.4
2007,NE,June,PRCP,1110.4
2008,LA,June,TMAXA,27.8
2008,LA,June,TMINA,16
2008,LA,June,SRADA,16.6
2008,LA,June,PRCP,1372.5
2009,NE,June,TMAXA,27.8
2009,NE,June,TMINA,15.9
2009,NE,June,SRADA,17
2009,NE,June,PRCP,1418.8
2010,EN,June,TMAXA,27.7
2010,EN,June,TMINA,16.7
2010,EN,June,SRADA,16.1
2010,EN,June,PRCP,1704.2
2011,LA,June,TMAXA,27.9
2011,LA,June,TMINA,16.1
2011,LA,June,SRADA,16.8
2011,LA,June,PRCP,1377.5
2012,LA,June,TMAXA,27.9
2012,LA,June,TMINA,15.8
2012,LA,June,SRADA,17.6
2012,LA,June,PRCP,1270.6
2013,NE,June,TMAXA,28.1
2013,NE,June,TMINA,16.3
2013,NE,June,SRADA,17.4
2013,NE,June,PRCP,1293.8
2014,NE,June,TMAXA,28.4
2014,NE,June,TMINA,16.2
2014,NE,June,SRADA,18.1
2014,NE,June,PRCP,1052.5
2015,EN,June,TMAXA,28.5
2015,EN,June,TMINA,16.6
2015,EN,June,SRADA,17.7
2015,EN,June,PRCP,1267
2016,EN,June,TMAXA,28.4
2016,EN,June,TMINA,17.2
2016,EN,June,SRADA,16.8
2016,EN,June,PRCP,1703.3
2017,NE,June,TMAXA,28
2017,NE,June,TMINA,16.4
2017,NE,June,SRADA,17.7
2017,NE,June,PRCP,1730.6
2018,LA,June,TMAXA,28.5
2018,LA,June,TMINA,16.3
2018,LA,June,SRADA,17.9
2018,LA,June,PRCP,1038.1
2019,EN,June,TMAXA,28.7
2019,EN,June,TMINA,16.7
2019,EN,June,SRADA,17.6
2019,EN,June,PRCP,1357.9
1963,NE,June,TMAXA,25.5
1963,NE,June,TMINA,12.2
1963,NE,June,SRADA,16.9
1963,NE,June,PRCP,1196.9
1964,EN,June,TMAXA,26.3
1964,EN,June,TMINA,13.1
1964,EN,June,SRADA,15.8
1964,EN,June,PRCP,1171.2
1965,LA,June,TMAXA,24.3
1965,LA,June,TMINA,12
1965,LA,June,SRADA,16.2
1965,LA,June,PRCP,1496.2
1966,EN,June,TMAXA,25.6
1966,EN,June,TMINA,13.1
1966,EN,June,SRADA,16.1
1966,EN,June,PRCP,1094.4
1967,NE,June,TMAXA,25
1967,NE,June,TMINA,12.6
1967,NE,June,SRADA,16
1967,NE,June,PRCP,1420.9
1968,NE,June,TMAXA,25.5
1968,NE,June,TMINA,12.2
1968,NE,June,SRADA,16.7
1968,NE,June,PRCP,1182
1969,EN,June,TMAXA,25.8
1969,EN,June,TMINA,12.8
1969,EN,June,SRADA,16.7
1969,EN,June,PRCP,1066.5
1970,NE,June,TMAXA,25.1
1970,NE,June,TMINA,13.5
1970,NE,June,SRADA,15.9
1970,NE,June,PRCP,1490.9
1971,LA,June,TMAXA,24.7
1971,LA,June,TMINA,13
1971,LA,June,SRADA,16
1971,LA,June,PRCP,1750.6
1972,LA,June,TMAXA,25.2
1972,LA,June,TMINA,13.1
1972,LA,June,SRADA,16.4
1972,LA,June,PRCP,1380.5
1973,EN,June,TMAXA,25
1973,EN,June,TMINA,14.2
1973,EN,June,SRADA,15.4
1973,EN,June,PRCP,1720.5
1974,LA,June,TMAXA,23.6
1974,LA,June,TMINA,12.8
1974,LA,June,SRADA,15.6
1974,LA,June,PRCP,1563.9
1975,LA,June,TMAXA,24.4
1975,LA,June,TMINA,12.9
1975,LA,June,SRADA,16.1
1975,LA,June,PRCP,1200
1976,LA,June,TMAXA,24
1976,LA,June,TMINA,13.1
1976,LA,June,SRADA,15.6
1976,LA,June,PRCP,1786.2
1977,NE,June,TMAXA,24.4
1977,NE,June,TMINA,12.9
1977,NE,June,SRADA,16.1
1977,NE,June,PRCP,1505.6
1978,NE,June,TMAXA,23.6
1978,NE,June,TMINA,13.5
1978,NE,June,SRADA,16.4
1978,NE,June,PRCP,1394.7
1979,NE,June,TMAXA,24
1979,NE,June,TMINA,12.9
1979,NE,June,SRADA,16.4
1979,NE,June,PRCP,1294.2
1980,NE,June,TMAXA,25.1
1980,NE,June,TMINA,13.4
1980,NE,June,SRADA,15.6
1980,NE,June,PRCP,1607.3
1981,NE,June,TMAXA,25
1981,NE,June,TMINA,14.2
1981,NE,June,SRADA,15.5
1981,NE,June,PRCP,1620
1982,NE,June,TMAXA,25.2
1982,NE,June,TMINA,12.5
1982,NE,June,SRADA,15.9
1982,NE,June,PRCP,1206
1983,EN,June,TMAXA,24.3
1983,EN,June,TMINA,14
1983,EN,June,SRADA,14.3
1983,EN,June,PRCP,2686.9
1984,NE,June,TMAXA,24.8
1984,NE,June,TMINA,13.5
1984,NE,June,SRADA,15
1984,NE,June,PRCP,1946.7
1985,LA,June,TMAXA,24.8
1985,LA,June,TMINA,12.6
1985,LA,June,SRADA,15.6
1985,LA,June,PRCP,1434.8
1986,NE,June,TMAXA,26.3
1986,NE,June,TMINA,13.5
1986,NE,June,SRADA,16.5
1986,NE,June,PRCP,1108
1987,EN,June,TMAXA,24.9
1987,EN,June,TMINA,13.3
1987,EN,June,SRADA,15.1
1987,EN,June,PRCP,1932.4
1988,EN,June,TMAXA,24.9
1988,EN,June,TMINA,13.8
1988,EN,June,SRADA,14.8
1988,EN,June,PRCP,1497.5
1989,LA,June,TMAXA,25.1
1989,LA,June,TMINA,13.3
1989,LA,June,SRADA,15.6
1989,LA,June,PRCP,1274.3
1990,NE,June,TMAXA,24.6
1990,NE,June,TMINA,13.5
1990,NE,June,SRADA,16.9
1990,NE,June,PRCP,1875
1991,NE,June,TMAXA,24.3
1991,NE,June,TMINA,13.6
1991,NE,June,SRADA,16.1
1991,NE,June,PRCP,1493.9
1992,EN,June,TMAXA,25.1
1992,EN,June,TMINA,13.7
1992,EN,June,SRADA,15.9
1992,EN,June,PRCP,2145.2
1993,NE,June,TMAXA,23.8
1993,NE,June,TMINA,13.8
1993,NE,June,SRADA,15.7
1993,NE,June,PRCP,1533.6
1994,NE,June,TMAXA,25.1
1994,NE,June,TMINA,13.9
1994,NE,June,SRADA,16.1
1994,NE,June,PRCP,2071
1995,EN,June,TMAXA,25.7
1995,EN,June,TMINA,13.3
1995,EN,June,SRADA,15.7
1995,EN,June,PRCP,1464.8
1996,LA,June,TMAXA,25.6
1996,LA,June,TMINA,13.3
1996,LA,June,SRADA,15.6
1996,LA,June,PRCP,1658.7
1997,NE,June,TMAXA,24.5
1997,NE,June,TMINA,13
1997,NE,June,SRADA,15.5
1997,NE,June,PRCP,1457.3
1998,EN,June,TMAXA,24.9
1998,EN,June,TMINA,14.2
1998,EN,June,SRADA,15.3
1998,EN,June,PRCP,1926.5
1999,LA,June,TMAXA,24.5
1999,LA,June,TMINA,13.9
1999,LA,June,SRADA,16
1999,LA,June,PRCP,1700.1
2000,LA,June,TMAXA,25.4
2000,LA,June,TMINA,13.4
2000,LA,June,SRADA,16.4
2000,LA,June,PRCP,1092.7
2001,LA,June,TMAXA,25.6
2001,LA,June,TMINA,14.2
2001,LA,June,SRADA,16
2001,LA,June,PRCP,2068.2
2002,NE,June,TMAXA,26.6
2002,NE,June,TMINA,14.8
2002,NE,June,SRADA,16.7
2002,NE,June,PRCP,1446.8
2003,EN,June,TMAXA,26.4
2003,EN,June,TMINA,14.3
2003,EN,June,SRADA,15.7
2003,EN,June,PRCP,1628
2004,NE,June,TMAXA,25.6
2004,NE,June,TMINA,13.3
2004,NE,June,SRADA,16.4
2004,NE,June,PRCP,1798.6
2005,EN,June,TMAXA,26.6
2005,EN,June,TMINA,14.3
2005,EN,June,SRADA,16.2
2005,EN,June,PRCP,1189.9
2006,NE,June,TMAXA,26.1
2006,NE,June,TMINA,13.9
2006,NE,June,SRADA,15.9
2006,NE,June,PRCP,1535.6
2007,NE,June,TMAXA,26.3
2007,NE,June,TMINA,14.5
2007,NE,June,SRADA,16.2
2007,NE,June,PRCP,1735
2008,LA,June,TMAXA,26
2008,LA,June,TMINA,13.9
2008,LA,June,SRADA,16.2
2008,LA,June,PRCP,1572.8
2009,NE,June,TMAXA,26.1
2009,NE,June,TMINA,14.1
2009,NE,June,SRADA,16.5
2009,NE,June,PRCP,1296.7
2010,EN,June,TMAXA,25.5
2010,EN,June,TMINA,15
2010,EN,June,SRADA,14.7
2010,EN,June,PRCP,2303.5
2011,LA,June,TMAXA,25.5
2011,LA,June,TMINA,14
2011,LA,June,SRADA,15.8
2011,LA,June,PRCP,1368.2
2012,LA,June,TMAXA,25.8
2012,LA,June,TMINA,13.7
2012,LA,June,SRADA,16.5
2012,LA,June,PRCP,2032.6
2013,NE,June,TMAXA,26
2013,NE,June,TMINA,14.4
2013,NE,June,SRADA,15.6
2013,NE,June,PRCP,1552.5
2014,NE,June,TMAXA,25.8
2014,NE,June,TMINA,14.3
2014,NE,June,SRADA,16.2
2014,NE,June,PRCP,1696.7
2015,EN,June,TMAXA,26
2015,EN,June,TMINA,14.9
2015,EN,June,SRADA,15.8
2015,EN,June,PRCP,1844.2
2016,EN,June,TMAXA,25.6
2016,EN,June,TMINA,15.3
2016,EN,June,SRADA,14.5
2016,EN,June,PRCP,2219.9
2017,NE,June,TMAXA,25.5
2017,NE,June,TMINA,14.6
2017,NE,June,SRADA,15.4
2017,NE,June,PRCP,1839.9
2018,LA,June,TMAXA,26.1
2018,LA,June,TMINA,14.8
2018,LA,June,SRADA,15
2018,LA,June,PRCP,1537.9
2019,EN,June,TMAXA,26.2
2019,EN,June,TMINA,15.5
2019,EN,June,SRADA,14.5
2019,EN,June,PRCP,1622.1
1963,NE,June,TMAXA,24.8
1963,NE,June,TMINA,12.3
1963,NE,June,SRADA,16.9
1963,NE,June,PRCP,1036.2
1964,EN,June,TMAXA,24.7
1964,EN,June,TMINA,12.5
1964,EN,June,SRADA,15.3
1964,EN,June,PRCP,1366.7
1965,LA,June,TMAXA,23.9
1965,LA,June,TMINA,11.7
1965,LA,June,SRADA,16.2
1965,LA,June,PRCP,1252.4
1966,EN,June,TMAXA,24.2
1966,EN,June,TMINA,12.3
1966,EN,June,SRADA,15.4
1966,EN,June,PRCP,1480.5
1967,NE,June,TMAXA,23.6
1967,NE,June,TMINA,11.5
1967,NE,June,SRADA,15.6
1967,NE,June,PRCP,1530.2
1968,NE,June,TMAXA,24.2
1968,NE,June,TMINA,11.1
1968,NE,June,SRADA,16.3
1968,NE,June,PRCP,1206.8
1969,EN,June,TMAXA,24.8
1969,EN,June,TMINA,11.9
1969,EN,June,SRADA,16.4
1969,EN,June,PRCP,1118.3
1970,NE,June,TMAXA,24.3
1970,NE,June,TMINA,12.1
1970,NE,June,SRADA,15.5
1970,NE,June,PRCP,1544.5
1971,LA,June,TMAXA,24
1971,LA,June,TMINA,11.7
1971,LA,June,SRADA,15.5
1971,LA,June,PRCP,1849.7
1972,LA,June,TMAXA,24.7
1972,LA,June,TMINA,12.3
1972,LA,June,SRADA,16
1972,LA,June,PRCP,1507.8
1973,EN,June,TMAXA,24
1973,EN,June,TMINA,13.6
1973,EN,June,SRADA,14.9
1973,EN,June,PRCP,1802.6
1974,LA,June,TMAXA,23.3
1974,LA,June,TMINA,12.4
1974,LA,June,SRADA,15.1
1974,LA,June,PRCP,1656.1
1975,LA,June,TMAXA,23.7
1975,LA,June,TMINA,12.3
1975,LA,June,SRADA,15.9
1975,LA,June,PRCP,1042.7
1976,LA,June,TMAXA,23.4
1976,LA,June,TMINA,11.9
1976,LA,June,SRADA,14.9
1976,LA,June,PRCP,1973.2
1977,NE,June,TMAXA,23.3
1977,NE,June,TMINA,12.6
1977,NE,June,SRADA,15.4
1977,NE,June,PRCP,1477.6
1978,NE,June,TMAXA,24.8
1978,NE,June,TMINA,12.3
1978,NE,June,SRADA,15.9
1978,NE,June,PRCP,1055.2
1979,NE,June,TMAXA,24.4
1979,NE,June,TMINA,12
1979,NE,June,SRADA,15.6
1979,NE,June,PRCP,1427.2
1980,NE,June,TMAXA,24.4
1980,NE,June,TMINA,12.8
1980,NE,June,SRADA,15.3
1980,NE,June,PRCP,1515.9
1981,NE,June,TMAXA,24.1
1981,NE,June,TMINA,13.2
1981,NE,June,SRADA,15.1
1981,NE,June,PRCP,1442
1982,NE,June,TMAXA,23.9
1982,NE,June,TMINA,11.9
1982,NE,June,SRADA,15.3
1982,NE,June,PRCP,1033.7
1983,EN,June,TMAXA,23.6
1983,EN,June,TMINA,13.3
1983,EN,June,SRADA,13.8
1983,EN,June,PRCP,2294
1984,NE,June,TMAXA,24.2
1984,NE,June,TMINA,13
